"ResourceType","TerraformName","MicrosoftProvider","APIVersions","MappingSource","DocumentationPath"
"Resource","azurerm_machine_learning_compute_cluster","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_compute_cluster.html.markdown"
"Resource","azurerm_machine_learning_compute_instance","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_compute_instance.html.markdown"
"Resource","azurerm_machine_learning_datastore_blobstorage","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_datastore_blobstorage.html.markdown"
"Resource","azurerm_machine_learning_datastore_datalake_gen2","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_datastore_datalake_gen2.html.markdown"
"Resource","azurerm_machine_learning_datastore_fileshare","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_datastore_fileshare.html.markdown"
"Resource","azurerm_machine_learning_inference_cluster","Microsoft.ContainerService","2025-10-01","GeneratedAPISection","website/docs/r/machine_learning_inference_cluster.html.markdown"
"Resource","azurerm_machine_learning_inference_cluster","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_inference_cluster.html.markdown"
"Resource","azurerm_machine_learning_synapse_spark","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_synapse_spark.html.markdown"
"Resource","azurerm_machine_learning_workspace","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_workspace.html.markdown"
"Resource","azurerm_machine_learning_workspace_network_outbound_rule_fqdn","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_workspace_network_outbound_rule_fqdn.html.markdown"
"Resource","azurerm_machine_learning_workspace_network_outbound_rule_private_endpoint","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_workspace_network_outbound_rule_private_endpoint.html.markdown"
"Resource","azurerm_machine_learning_workspace_network_outbound_rule_service_tag","Microsoft.MachineLearningServices","2025-06-01","GeneratedAPISection","website/docs/r/machine_learning_workspace_network_outbound_rule_service_tag.html.markdown"
"Resource","azurerm_maintenance_assignment_dedicated_host","Microsoft.Maintenance","2023-04-01","GeneratedAPISection","website/docs/r/maintenance_assignment_dedicated_host.html.markdown"
"Resource","azurerm_maintenance_assignment_dynamic_scope","Microsoft.Maintenance","2023-04-01","GeneratedAPISection","website/docs/r/maintenance_assignment_dynamic_scope.html.markdown"
"Resource","azurerm_maintenance_assignment_virtual_machine","Microsoft.Maintenance","2023-04-01","GeneratedAPISection","website/docs/r/maintenance_assignment_virtual_machine.html.markdown"
"Resource","azurerm_maintenance_assignment_virtual_machine_scale_set","Microsoft.Maintenance","2023-04-01","GeneratedAPISection","website/docs/r/maintenance_assignment_virtual_machine_scale_set.html.markdown"
"Resource","azurerm_maintenance_configuration","Microsoft.Maintenance","2023-04-01","GeneratedAPISection","website/docs/r/maintenance_configuration.html.markdown"
"Resource","azurerm_managed_application","Microsoft.Solutions","2021-07-01","GeneratedAPISection","website/docs/r/managed_application.html.markdown"
"Resource","azurerm_managed_application_definition","Microsoft.Solutions","2021-07-01","GeneratedAPISection","website/docs/r/managed_application_definition.html.markdown"
"Resource","azurerm_managed_devops_pool","Microsoft.DevOpsInfrastructure","2025-09-20","GeneratedAPISection","website/docs/r/managed_devops_pool.html.markdown"
"Resource","azurerm_managed_disk","Microsoft.Compute","2023-04-02","GeneratedAPISection","website/docs/r/managed_disk.html.markdown"
"Resource","azurerm_managed_disk_sas_token","Microsoft.Compute","2023-04-02","GeneratedAPISection","website/docs/r/managed_disk_sas_token.html.markdown"
"Resource","azurerm_managed_lustre_file_system","Microsoft.StorageCache","2024-07-01","GeneratedAPISection","website/docs/r/managed_lustre_file_system.html.markdown"
"Resource","azurerm_managed_redis","Microsoft.Cache","2025-07-01","GeneratedAPISection","website/docs/r/managed_redis.html.markdown"
"Resource","azurerm_managed_redis_access_policy_assignment","Microsoft.Cache","2025-07-01","GeneratedAPISection","website/docs/r/managed_redis_access_policy_assignment.html.markdown"
"Resource","azurerm_managed_redis_geo_replication","Microsoft.Cache","2025-07-01","GeneratedAPISection","website/docs/r/managed_redis_geo_replication.html.markdown"
"Resource","azurerm_management_group","Microsoft.Management","2020-05-01","GeneratedAPISection","website/docs/r/management_group.html.markdown"
"Resource","azurerm_management_group_policy_assignment","Microsoft.Authorization","2022-06-01","GeneratedAPISection","website/docs/r/management_group_policy_assignment.html.markdown"
"Resource","azurerm_management_group_policy_exemption","","","Unmapped","website/docs/r/management_group_policy_exemption.html.markdown"
"Resource","azurerm_management_group_policy_remediation","Microsoft.Management","2021-10-01","GeneratedAPISection","website/docs/r/management_group_policy_remediation.html.markdown"
"Resource","azurerm_management_group_policy_set_definition","Microsoft.Management","2025-01-01","GeneratedAPISection","website/docs/r/management_group_policy_set_definition.html.markdown"
"Resource","azurerm_management_group_subscription_association","Microsoft.Management","2020-05-01","GeneratedAPISection","website/docs/r/management_group_subscription_association.html.markdown"
"Resource","azurerm_management_group_template_deployment","","","Unmapped","website/docs/r/management_group_template_deployment.html.markdown"
"Resource","azurerm_management_lock","Microsoft.Authorization","2020-05-01","GeneratedAPISection","website/docs/r/management_lock.html.markdown"
"Resource","azurerm_maps_account","Microsoft.Maps","2023-06-01","GeneratedAPISection","website/docs/r/maps_account.html.markdown"
"Resource","azurerm_marketplace_agreement","Microsoft.MarketplaceOrdering","2015-06-01","GeneratedAPISection","website/docs/r/marketplace_agreement.html.markdown"
"Resource","azurerm_marketplace_role_assignment","Microsoft.Authorization","2022-05-01-preview, 2022-04-01","GeneratedAPISection","website/docs/r/marketplace_role_assignment.html.markdown"
"Resource","azurerm_mongo_cluster","Microsoft.DocumentDB","2026-06-01","GeneratedAPISection","website/docs/r/mongo_cluster.html.markdown"
"Resource","azurerm_mongo_cluster_firewall_rule","Microsoft.DocumentDB","2026-06-01","GeneratedAPISection","website/docs/r/mongo_cluster_firewall_rule.html.markdown"
"Resource","azurerm_mongo_cluster_user","Microsoft.DocumentDB","2026-06-01","GeneratedAPISection","website/docs/r/mongo_cluster_user.html.markdown"
"Resource","azurerm_monitor_aad_diagnostic_setting","Microsoft.AADIAM","2017-04-01","GeneratedAPISection","website/docs/r/monitor_aad_diagnostic_setting.html.markdown"
"Resource","azurerm_monitor_action_group","Microsoft.Insights","2023-01-01","GeneratedAPISection","website/docs/r/monitor_action_group.html.markdown"
"Resource","azurerm_monitor_activity_log_alert","Microsoft.Insights","2020-10-01","GeneratedAPISection","website/docs/r/monitor_activity_log_alert.html.markdown"
"Resource","azurerm_monitor_alert_processing_rule_action_group","Microsoft.AlertsManagement","2021-08-08","GeneratedAPISection","website/docs/r/monitor_alert_processing_rule_action_group.html.markdown"
"Resource","azurerm_monitor_alert_processing_rule_suppression","Microsoft.AlertsManagement","2021-08-08","GeneratedAPISection","website/docs/r/monitor_alert_processing_rule_suppression.html.markdown"
"Resource","azurerm_monitor_alert_prometheus_rule_group","Microsoft.AlertsManagement","2023-03-01","GeneratedAPISection","website/docs/r/monitor_alert_prometheus_rule_group.html.markdown"
"Resource","azurerm_monitor_autoscale_setting","Microsoft.Insights","2022-10-01","GeneratedAPISection","website/docs/r/monitor_autoscale_setting.html.markdown"
"Resource","azurerm_monitor_data_collection_endpoint","Microsoft.Insights","2023-03-11","GeneratedAPISection","website/docs/r/monitor_data_collection_endpoint.html.markdown"
"Resource","azurerm_monitor_data_collection_rule","Microsoft.Insights","2023-03-11","GeneratedAPISection","website/docs/r/monitor_data_collection_rule.html.markdown"
"Resource","azurerm_monitor_data_collection_rule_association","Microsoft.Insights","2023-03-11","GeneratedAPISection","website/docs/r/monitor_data_collection_rule_association.html.markdown"
"Resource","azurerm_monitor_diagnostic_setting","Microsoft.Insights","2021-05-01-preview","GeneratedAPISection","website/docs/r/monitor_diagnostic_setting.html.markdown"
"Resource","azurerm_monitor_metric_alert","Microsoft.Insights","2018-03-01","GeneratedAPISection","website/docs/r/monitor_metric_alert.html.markdown"
"Resource","azurerm_monitor_private_link_scope","Microsoft.Insights","2021-07-01-preview","GeneratedAPISection","website/docs/r/monitor_private_link_scope.html.markdown"
"Resource","azurerm_monitor_private_link_scoped_service","Microsoft.Insights","2019-10-17-preview","GeneratedAPISection","website/docs/r/monitor_private_link_scoped_service.html.markdown"
"Resource","azurerm_monitor_scheduled_query_rules_alert","Microsoft.Insights","2018-04-16","GeneratedAPISection","website/docs/r/monitor_scheduled_query_rules_alert.html.markdown"
"Resource","azurerm_monitor_scheduled_query_rules_alert_v2","Microsoft.Insights","2023-03-15-preview","GeneratedAPISection","website/docs/r/monitor_scheduled_query_rules_alert_v2.html.markdown"
"Resource","azurerm_monitor_scheduled_query_rules_log","Microsoft.Insights","2018-04-16","GeneratedAPISection","website/docs/r/monitor_scheduled_query_rules_log.html.markdown"
"Resource","azurerm_monitor_smart_detector_alert_rule","Microsoft.AlertsManagement","2019-06-01","GeneratedAPISection","website/docs/r/monitor_smart_detector_alert_rule.html.markdown"
"Resource","azurerm_monitor_workspace","Microsoft.Monitor","2023-04-03","GeneratedAPISection","website/docs/r/monitor_workspace.html.markdown"
"Resource","azurerm_mssql_database","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_database.html.markdown"
"Resource","azurerm_mssql_database_extended_auditing_policy","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_database_extended_auditing_policy.html.markdown"
"Resource","azurerm_mssql_database_vulnerability_assessment_rule_baseline","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_database_vulnerability_assessment_rule_baseline.html.markdown"
"Resource","azurerm_mssql_elasticpool","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_elasticpool.html.markdown"
"Resource","azurerm_mssql_failover_group","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_failover_group.html.markdown"
"Resource","azurerm_mssql_firewall_rule","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_firewall_rule.html.markdown"
"Resource","azurerm_mssql_job","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_job.html.markdown"
"Resource","azurerm_mssql_job_agent","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_job_agent.html.markdown"
"Resource","azurerm_mssql_job_credential","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_job_credential.html.markdown"
"Resource","azurerm_mssql_job_schedule","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_job_schedule.html.markdown"
"Resource","azurerm_mssql_job_step","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_job_step.html.markdown"
"Resource","azurerm_mssql_job_target_group","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_job_target_group.html.markdown"
"Resource","azurerm_mssql_managed_database","Microsoft.Sql","2023-08-01-preview","GeneratedAPISection","website/docs/r/mssql_managed_database.html.markdown"
"Resource","azurerm_mssql_managed_instance","Microsoft.Sql","2023-08-01-preview","GeneratedAPISection","website/docs/r/mssql_managed_instance.html.markdown"
"Resource","azurerm_mssql_managed_instance_active_directory_administrator","Microsoft.Sql","2023-08-01-preview","GeneratedAPISection","website/docs/r/mssql_managed_instance_active_directory_administrator.html.markdown"
"Resource","azurerm_mssql_managed_instance_failover_group","Microsoft.Sql","2023-08-01-preview","GeneratedAPISection","website/docs/r/mssql_managed_instance_failover_group.html.markdown"
"Resource","azurerm_mssql_managed_instance_security_alert_policy","Microsoft.Sql","2023-08-01-preview","GeneratedAPISection","website/docs/r/mssql_managed_instance_security_alert_policy.html.markdown"
"Resource","azurerm_mssql_managed_instance_start_stop_schedule","Microsoft.Sql","2023-08-01-preview","GeneratedAPISection","website/docs/r/mssql_managed_instance_start_stop_schedule.html.markdown"
"Resource","azurerm_mssql_managed_instance_transparent_data_encryption","Microsoft.Sql","2023-08-01-preview","GeneratedAPISection","website/docs/r/mssql_managed_instance_transparent_data_encryption.html.markdown"
"Resource","azurerm_mssql_managed_instance_vulnerability_assessment","Microsoft.Sql","2023-08-01-preview","GeneratedAPISection","website/docs/r/mssql_managed_instance_vulnerability_assessment.html.markdown"
"Resource","azurerm_mssql_outbound_firewall_rule","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_outbound_firewall_rule.html.markdown"
"Resource","azurerm_mssql_server","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_server.html.markdown"
"Resource","azurerm_mssql_server_dns_alias","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_server_dns_alias.html.markdown"
"Resource","azurerm_mssql_server_extended_auditing_policy","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_server_extended_auditing_policy.html.markdown"
"Resource","azurerm_mssql_server_microsoft_support_auditing_policy","Microsoft.Sql","2025-01-01","GeneratedAPISection","website/docs/r/mssql_server_microsoft_support_auditing_policy.html.markdown"
